image_path	label_path
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p30_right_h208_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p30_right_h208_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p12_right_h167_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p12_right_h167_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p64_left_h345_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p64_left_h345_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p66_left_h24_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p66_left_h24_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p6_right_h134_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p6_right_h134_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p65_left_h342_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p65_left_h342_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p59_right_h164_p0_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p59_right_h164_p0_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p16_right_h117_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p16_right_h117_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p3_left_h24_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p3_left_h24_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p50_left_h24_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p50_left_h24_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r012_p0_left_h27_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r012_p0_left_h27_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p30_left_h343_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p30_left_h343_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p27_right_h209_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p27_right_h209_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p26_right_h211_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p26_right_h211_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p61_left_h217_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p61_left_h217_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p27_right_h209_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p27_right_h209_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p63_right_h75_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p63_right_h75_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p1_right_h209_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p1_right_h209_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p4_left_h306_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p4_left_h306_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p49_right_h212_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p49_right_h212_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p13_left_h162_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p13_left_h162_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p65_right_h207_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p65_right_h207_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p62_left_h343_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p62_left_h343_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p49_right_h122_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p49_right_h122_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p17_right_h167_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p17_right_h167_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p62_right_h118_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p62_right_h118_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p8_right_h298_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p8_right_h298_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p42_right_h207_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p42_right_h207_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p3_left_h304_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p3_left_h304_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p60_left_h342_p0_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p60_left_h342_p0_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p24_right_h119_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p24_right_h119_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p59_right_h119_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p59_right_h119_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p27_right_h164_p0_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p27_right_h164_p0_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p13_left_h304_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p13_left_h304_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p15_right_h122_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p15_right_h122_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p24_right_h119_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p24_right_h119_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p17_right_h122_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p17_right_h122_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p17_right_h162_p0_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p17_right_h162_p0_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p44_right_h122_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p44_right_h122_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p0_left_h342_p0_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p0_left_h342_p0_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p0_right_h208_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p0_right_h208_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p0_left_h302_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p0_left_h302_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p2_left_h19_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p2_left_h19_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p62_left_h23_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p62_left_h23_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r012_p15_right_h122_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r012_p15_right_h122_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p32_right_h163_p0_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p32_right_h163_p0_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p5_right_h120_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p5_right_h120_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p55_right_h162_p0_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p55_right_h162_p0_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p0_right_h166_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p0_right_h166_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p11_left_h305_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p11_left_h305_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p12_right_h212_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p12_right_h212_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p25_right_h212_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p25_right_h212_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p53_left_h344_p0_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p53_left_h344_p0_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p51_right_h120_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p51_right_h120_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p26_right_h209_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p26_right_h209_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p32_left_h23_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p32_left_h23_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p0_right_h163_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p0_right_h163_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p43_right_h208_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p43_right_h208_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p11_right_h165_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p11_right_h165_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p34_right_h163_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p34_right_h163_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p18_left_h23_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p18_left_h23_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p52_right_h118_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p52_right_h118_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p42_left_h22_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p42_left_h22_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p32_right_h118_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p32_right_h118_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p48_right_h167_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p48_right_h167_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p49_right_h167_p0_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p49_right_h167_p0_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p44_right_h119_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p44_right_h119_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p43_right_h212_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p43_right_h212_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p6_right_h119_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p6_right_h119_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p15_left_h203_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p15_left_h203_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r012_p0_left_h347_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r012_p0_left_h347_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p53_right_h167_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p53_right_h167_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r011_p15_left_h123_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r011_p15_left_h123_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p58_left_h24_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p58_left_h24_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p18_right_h208_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p18_right_h208_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r012_p13_right_h165_p60_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r012_p13_right_h165_p60_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p19_right_h122_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p19_right_h122_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p37_right_h120_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p37_right_h120_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r012_p6_left_h26_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r012_p6_left_h26_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r013_p13_right_h212_p60_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r013_p13_right_h212_p60_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r012_p18_right_h122_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r012_p18_right_h122_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p51_left_h25_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p51_left_h25_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p33_right_h163_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p33_right_h163_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p10_right_h162_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p10_right_h162_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r012_p19_right_h168_p30_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r012_p19_right_h168_p30_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p38_left_h22_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p38_left_h22_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p20_right_h120_p0_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p20_right_h120_p0_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p52_right_h208_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p52_right_h208_p30_fov40.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p30_left_h343_p0_fov55.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p30_left_h343_p0_fov55.txt
/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/images/pl_r004_p40_right_h208_p30_fov40.jpg	/Users/danielroberts/Downloads/object_detection_powerline_sleeve/data/sleeves/sleeves_v5_yolo/train/labels/pl_r004_p40_right_h208_p30_fov40.txt
